"title","broad_cir","broad_gmv","broad_roi","click","cost","cpc","cr","ctr","direct_gmv","impression","avg_rank","start_time","created_at","updated_at","fromWIB","toWIB"
"Topi Rambut Suporter Timnas - Topi Rambut Persib - Topi Rambut Persija - Topi Rambut Arema - Topi Rambut Madura United - Topi Rambut Suporter Bola [2]",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 19:19:37","2025-01-22 19:19:37",,
"Topi Rambut Supporter Bola - Supporter Esport - Topi Rambut Palsu Palestina [2]",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 19:19:37","2025-01-22 19:19:37",,
"Topi Wig Anak - Topi Rambut Palsu Anak- Topi Cosplay Anime Anak Viral - Topi Sule Anak - Topi Bulu Korea Anak [2]",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 19:19:37","2025-01-22 19:19:37",,
"Topi Rambut E-sport - Topi Rambut Palsu - Topi Wig - Topi Bulu E-sport [2]",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 19:19:37","2025-01-22 19:19:37",,
"Topi Rambut Palsu - Topi Wig - Topi Bulu - Topi Sule - Topi Rambut [2]",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 19:19:37","2025-01-22 19:19:37",,
"Udeng Rambut Palsu Pria - Udeng Jawa - Udeng Batik - Topi Rambut Palsu",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 19:19:37","2025-01-22 19:19:37",,
"Topi Udeng Rambut Palsu - Totopong Rambut Palsu - Ikat Kepala Batik Tradisional - Udeng Batik",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 19:19:37","2025-01-22 19:19:37",,
"Topi Wig Anak - Topi Rambut Palsu Anak- Topi Cosplay Anime Anak Viral - Topi Sule Anak - Topi Bulu Korea Anak [3]",0,0,0,0,0,0,0,0,0,0,0,1736701200,"2025-01-22 22:31:21","2025-01-22 22:31:21",,
"Topi Rambut Palsu - Udeng Rambut Palsu - Udeng Topi Rambut Palsu - Udeng Rambut Palsu Pria [4]",0,0,0,0,0,0,0,0,0,0,0,1731949200,"2025-01-22 22:31:21","2025-01-22 22:31:21",,
"Topi Rambut Palestina - Topi Rambut Palsu - Topi Wig Palestina - Topi Bulu [3]",0,0,0,0,0,0,0,0,0,0,0,1727197200,"2025-01-22 22:31:21","2025-01-22 22:31:21",,
"Topi Rambut Palsu - Topi Rambut Palsu Anak - Rambut Palsu Topi Anak [3]",0,0,0,0,0,0,0,0,0,0,0,1727197200,"2025-01-22 22:31:21","2025-01-22 22:31:21",,
"Topi Golf Rambut Palsu - Topi Wig Golf - Topi Golf Bulu Korea - Topi Bulu Sule [3]",0,0,0,0,0,0,0,0,0,0,0,1727197200,"2025-01-22 22:31:21","2025-01-22 22:31:21",,
"Topi Rambut Suporter Timnas - Topi Rambut Persib - Topi Rambut Persija - Topi Rambut Arema - Topi Rambut Madura United - Topi Rambut Suporter Bola [3]",0,0,0,0,0,0,0,0,0,0,0,1727197200,"2025-01-22 22:31:21","2025-01-22 22:31:21",,
"Topi Rambut Palsu - Topi Wig - Topi Bulu - Topi Sule - Topi Rambut [3]",0,0,0,0,0,0,0,0,0,0,0,1727197200,"2025-01-22 22:31:21","2025-01-22 22:31:21",,
"Udeng Rambut Palsu - Topi Rambut Palsu - Udeng Merah Putih - Udeng Rambut Palsu Pria [3]",0,0,0,0,0,0,0,0,0,0,0,1727197200,"2025-01-22 22:31:21","2025-01-22 22:31:21",,
"Udeng Rambut Palsu Anak - Udeng Rambut Batik Anak - Topi Rambut Palsu Anak - Topi Wig Anak [2]",0,0,0,0,0,0,0,0,0,0,0,1726938000,"2025-01-22 22:31:21","2025-01-22 22:31:21",,
"Topi Rambut Palsu - Topi Rambut Brigez - Topi Rambut XTC - Topi Bulu - Topi Wig [3]",0,0,0,0,0,0,0,0,0,0,0,1726938000,"2025-01-22 22:31:21","2025-01-22 22:31:21",,
"Topi Rambut E-sport - Topi Rambut Palsu - Topi Wig - Topi Bulu E-sport [3]",0,0,0,0,0,0,0,0,0,0,0,1726938000,"2025-01-22 22:31:21","2025-01-22 22:31:21",,
"Udeng Merah Putih - Topi Udeng Bulu Viral - Ikat Kepala Udeng Rambut Palsu - Iket Kepala Merah Putih [3]",0,0,0,0,0,0,0,0,0,0,0,1726938000,"2025-01-22 22:31:21","2025-01-22 22:31:21",,
"Udeng Merah Putih - Topi Udeng Bulu Viral - Ikat Kepala Udeng Rambut Palsu - Iket Kepala Merah Putih [2]",0,0,0,0,0,0,0,0,0,0,0,1726938000,"2025-01-22 22:31:21","2025-01-22 22:31:21",,
"Topi Rambut Supporter Bola - Supporter Esport - Topi Rambut Palsu Palestina [3]",0,0,0,0,0,0,0,0,0,0,0,1726938000,"2025-01-22 22:31:21","2025-01-22 22:31:21",,
"Udeng Kujang Rambut Palsu - Udeng Rambut Palsu - Topi Rambut Palsu - Ikat Kepala Sunda [2]",0,0,0,0,0,0,0,0,0,0,0,1726938000,"2025-01-22 22:31:21","2025-01-22 22:31:21",,
"Udeng Rambut Palsu Anak - Udeng Rambut Batik Anak - Topi Rambut Palsu Anak - Topi Wig Anak",0,0,0,0,0,0,0,0,0,0,0,1726938000,"2025-01-22 22:31:21","2025-01-22 22:31:21",,
"Topi Rambut Palsu - Udeng Rambut Palsu - Udeng Topi Rambut Palsu - Udeng Rambut Palsu Pria [3]",0,0,0,0,0,0,0,0,0,0,0,1726938000,"2025-01-22 22:31:21","2025-01-22 22:31:21",,
"Udeng Kujang Rambut Palsu - Udeng Rambut Palsu - Topi Rambut Palsu - Ikat Kepala Sunda",0,0,0,0,0,0,0,0,0,0,0,1726938000,"2025-01-22 22:31:21","2025-01-22 22:31:21",,
"Topi Rambut Suporter Timnas - Topi Rambut Persib - Topi Rambut Persija - Topi Rambut Arema - Topi Rambut Madura United - Topi Rambut Suporter Bola",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 22:31:21","2025-01-22 22:31:21",,
"Topi Rambut Supporter Bola - Supporter Esport - Topi Rambut Palsu Palestina",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 22:31:22","2025-01-22 22:31:22",,
"Topi Rambut Palsu - Topi Golf Rambut Palsu - Topi Golf",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 22:31:22","2025-01-22 22:31:22",,
"Topi Golf Rambut Palsu - Topi Wig Golf - Topi Golf Bulu Korea - Topi Bulu Sule",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 22:31:22","2025-01-22 22:31:22",,
"Topi Rambut Palsu - Topi Rambut Brigez - Topi Rambut XTC - Topi Bulu - Topi Wig",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 22:31:22","2025-01-22 22:31:22",,
"Topi Rambut Palestina - Topi Rambut Palsu - Topi Wig Palestina - Topi Bulu",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 22:31:22","2025-01-22 22:31:22",,
"Topi Rambut Palsu - Udeng Rambut Palsu - Udeng Topi Rambut Palsu - Udeng Rambut Palsu Pria",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 22:31:22","2025-01-22 22:31:22",,
"Topi Rambut E-sport - Topi Rambut Palsu - Topi Wig - Topi Bulu E-sport",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 22:31:22","2025-01-22 22:31:22",,
"Udeng Rambut Palsu - Topi Rambut Palsu - Udeng Merah Putih - Udeng Rambut Palsu Pria",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 22:31:22","2025-01-22 22:31:22",,
"Topi Rambut Palsu - Topi Wig - Topi Bulu - Topi Sule - Topi Rambut",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 22:31:22","2025-01-22 22:31:22",,
"Topi Rambut Palsu - Topi Rambut Palsu Anak - Rambut Palsu Topi Anak",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 22:31:22","2025-01-22 22:31:22",,
"Topi Wig Anak - Topi Rambut Palsu Anak- Topi Cosplay Anime Anak Viral - Topi Sule Anak - Topi Bulu Korea Anak",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 22:31:22","2025-01-22 22:31:22",,
"Udeng Merah Putih - Topi Udeng Bulu Viral - Ikat Kepala Udeng Rambut Palsu - Iket Kepala Merah Putih",0,0,0,0,0,0,0,0,0,0,0,1725382800,"2025-01-22 22:31:22","2025-01-22 22:31:22",,
"Udeng Rambut Palsu Pria - Udeng Jawa - Udeng Batik - Topi Rambut Palsu [3]",0,0,0,0,0,0,0,0,0,0,0,1727197200,"2025-01-22 22:31:22","2025-01-22 22:31:22",,
"Topi Udeng Rambut Palsu - Totopong Rambut Palsu - Ikat Kepala Batik Tradisional - Udeng Batik [3]",0,0,0,0,0,0,0,0,0,0,0,1726851600,"2025-01-22 22:31:22","2025-01-22 22:31:22",,
"Topi Rambut Palsu - Topi Rambut Palsu Anak - Rambut Palsu Topi Anak [2]",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 22:31:22","2025-01-22 22:31:22",,
"Udeng Rambut Palsu Pria - Udeng Jawa - Udeng Batik - Topi Rambut Palsu [2]",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 22:31:22","2025-01-22 22:31:22",,
"Topi Rambut Palsu - Udeng Rambut Palsu - Udeng Topi Rambut Palsu - Udeng Rambut Palsu Pria [2]",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 22:31:22","2025-01-22 22:31:22",,
"Topi Udeng Rambut Palsu - Totopong Rambut Palsu - Ikat Kepala Batik Tradisional - Udeng Batik [2]",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 22:31:22","2025-01-22 22:31:22",,
"Topi Golf Rambut Palsu - Topi Wig Golf - Topi Golf Bulu Korea - Topi Bulu Sule [2]",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 22:31:22","2025-01-22 22:31:22",,
"Topi Rambut Palestina - Topi Rambut Palsu - Topi Wig Palestina - Topi Bulu [2]",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 22:31:22","2025-01-22 22:31:22",,
"Udeng Rambut Palsu - Topi Rambut Palsu - Udeng Merah Putih - Udeng Rambut Palsu Pria [2]",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 22:31:22","2025-01-22 22:31:22",,
"Topi Rambut Palsu - Topi Rambut Brigez - Topi Rambut XTC - Topi Bulu - Topi Wig [2]",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 22:31:22","2025-01-22 22:31:22",,
"Topi Rambut Palsu - Topi Golf Rambut Palsu - Topi Golf [2]",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 22:31:22","2025-01-22 22:31:22",,
"Topi Rambut Suporter Timnas - Topi Rambut Persib - Topi Rambut Persija - Topi Rambut Arema - Topi Rambut Madura United - Topi Rambut Suporter Bola [2]",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 22:31:22","2025-01-22 22:31:22",,
"Topi Rambut Supporter Bola - Supporter Esport - Topi Rambut Palsu Palestina [2]",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 22:31:22","2025-01-22 22:31:22",,
"Topi Wig Anak - Topi Rambut Palsu Anak- Topi Cosplay Anime Anak Viral - Topi Sule Anak - Topi Bulu Korea Anak [2]",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 22:31:22","2025-01-22 22:31:22",,
"Topi Rambut E-sport - Topi Rambut Palsu - Topi Wig - Topi Bulu E-sport [2]",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 22:31:22","2025-01-22 22:31:22",,
"Topi Rambut Palsu - Topi Wig - Topi Bulu - Topi Sule - Topi Rambut [2]",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 22:31:22","2025-01-22 22:31:22",,
"Udeng Rambut Palsu Pria - Udeng Jawa - Udeng Batik - Topi Rambut Palsu",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 22:31:22","2025-01-22 22:31:22",,
"Topi Udeng Rambut Palsu - Totopong Rambut Palsu - Ikat Kepala Batik Tradisional - Udeng Batik",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 22:31:22","2025-01-22 22:31:22",,
"Topi Wig Anak - Topi Rambut Palsu Anak- Topi Cosplay Anime Anak Viral - Topi Sule Anak - Topi Bulu Korea Anak [3]",0,0,0,0,0,0,0,0,0,0,0,1736701200,"2025-01-22 22:46:46","2025-01-22 22:46:46",,
"Topi Rambut Palsu - Udeng Rambut Palsu - Udeng Topi Rambut Palsu - Udeng Rambut Palsu Pria [4]",0,0,0,0,0,0,0,0,0,0,0,1731949200,"2025-01-22 22:46:46","2025-01-22 22:46:46",,
"Topi Rambut Palestina - Topi Rambut Palsu - Topi Wig Palestina - Topi Bulu [3]",0,0,0,0,0,0,0,0,0,0,0,1727197200,"2025-01-22 22:46:46","2025-01-22 22:46:46",,
"Topi Rambut Palsu - Topi Rambut Palsu Anak - Rambut Palsu Topi Anak [3]",0,0,0,0,0,0,0,0,0,0,0,1727197200,"2025-01-22 22:46:46","2025-01-22 22:46:46",,
"Topi Golf Rambut Palsu - Topi Wig Golf - Topi Golf Bulu Korea - Topi Bulu Sule [3]",0,0,0,0,0,0,0,0,0,0,0,1727197200,"2025-01-22 22:46:46","2025-01-22 22:46:46",,
"Topi Rambut Suporter Timnas - Topi Rambut Persib - Topi Rambut Persija - Topi Rambut Arema - Topi Rambut Madura United - Topi Rambut Suporter Bola [3]",0,0,0,0,0,0,0,0,0,0,0,1727197200,"2025-01-22 22:46:46","2025-01-22 22:46:46",,
"Topi Rambut Palsu - Topi Wig - Topi Bulu - Topi Sule - Topi Rambut [3]",0,0,0,0,0,0,0,0,0,0,0,1727197200,"2025-01-22 22:46:46","2025-01-22 22:46:46",,
"Udeng Rambut Palsu - Topi Rambut Palsu - Udeng Merah Putih - Udeng Rambut Palsu Pria [3]",0,0,0,0,0,0,0,0,0,0,0,1727197200,"2025-01-22 22:46:46","2025-01-22 22:46:46",,
"Udeng Rambut Palsu Anak - Udeng Rambut Batik Anak - Topi Rambut Palsu Anak - Topi Wig Anak [2]",0,0,0,0,0,0,0,0,0,0,0,1726938000,"2025-01-22 22:46:46","2025-01-22 22:46:46",,
"Topi Rambut Palsu - Topi Rambut Brigez - Topi Rambut XTC - Topi Bulu - Topi Wig [3]",0,0,0,0,0,0,0,0,0,0,0,1726938000,"2025-01-22 22:46:46","2025-01-22 22:46:46",,
"Topi Rambut E-sport - Topi Rambut Palsu - Topi Wig - Topi Bulu E-sport [3]",0,0,0,0,0,0,0,0,0,0,0,1726938000,"2025-01-22 22:46:46","2025-01-22 22:46:46",,
"Udeng Merah Putih - Topi Udeng Bulu Viral - Ikat Kepala Udeng Rambut Palsu - Iket Kepala Merah Putih [3]",0,0,0,0,0,0,0,0,0,0,0,1726938000,"2025-01-22 22:46:47","2025-01-22 22:46:47",,
"Udeng Merah Putih - Topi Udeng Bulu Viral - Ikat Kepala Udeng Rambut Palsu - Iket Kepala Merah Putih [2]",0,0,0,0,0,0,0,0,0,0,0,1726938000,"2025-01-22 22:46:47","2025-01-22 22:46:47",,
"Topi Rambut Supporter Bola - Supporter Esport - Topi Rambut Palsu Palestina [3]",0,0,0,0,0,0,0,0,0,0,0,1726938000,"2025-01-22 22:46:47","2025-01-22 22:46:47",,
"Udeng Kujang Rambut Palsu - Udeng Rambut Palsu - Topi Rambut Palsu - Ikat Kepala Sunda [2]",0,0,0,0,0,0,0,0,0,0,0,1726938000,"2025-01-22 22:46:47","2025-01-22 22:46:47",,
"Udeng Rambut Palsu Anak - Udeng Rambut Batik Anak - Topi Rambut Palsu Anak - Topi Wig Anak",0,0,0,0,0,0,0,0,0,0,0,1726938000,"2025-01-22 22:46:47","2025-01-22 22:46:47",,
"Topi Rambut Palsu - Udeng Rambut Palsu - Udeng Topi Rambut Palsu - Udeng Rambut Palsu Pria [3]",0,0,0,0,0,0,0,0,0,0,0,1726938000,"2025-01-22 22:46:47","2025-01-22 22:46:47",,
"Udeng Kujang Rambut Palsu - Udeng Rambut Palsu - Topi Rambut Palsu - Ikat Kepala Sunda",0,0,0,0,0,0,0,0,0,0,0,1726938000,"2025-01-22 22:46:47","2025-01-22 22:46:47",,
"Topi Rambut Suporter Timnas - Topi Rambut Persib - Topi Rambut Persija - Topi Rambut Arema - Topi Rambut Madura United - Topi Rambut Suporter Bola",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 22:46:47","2025-01-22 22:46:47",,
"Topi Rambut Supporter Bola - Supporter Esport - Topi Rambut Palsu Palestina",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 22:46:47","2025-01-22 22:46:47",,
"Topi Rambut Palsu - Topi Golf Rambut Palsu - Topi Golf",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 22:46:47","2025-01-22 22:46:47",,
"Topi Golf Rambut Palsu - Topi Wig Golf - Topi Golf Bulu Korea - Topi Bulu Sule",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 22:46:47","2025-01-22 22:46:47",,
"Topi Rambut Palsu - Topi Rambut Brigez - Topi Rambut XTC - Topi Bulu - Topi Wig",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 22:46:47","2025-01-22 22:46:47",,
"Topi Rambut Palestina - Topi Rambut Palsu - Topi Wig Palestina - Topi Bulu",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 22:46:47","2025-01-22 22:46:47",,
"Topi Rambut Palsu - Udeng Rambut Palsu - Udeng Topi Rambut Palsu - Udeng Rambut Palsu Pria",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 22:46:47","2025-01-22 22:46:47",,
"Topi Rambut E-sport - Topi Rambut Palsu - Topi Wig - Topi Bulu E-sport",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 22:46:47","2025-01-22 22:46:47",,
"Udeng Rambut Palsu - Topi Rambut Palsu - Udeng Merah Putih - Udeng Rambut Palsu Pria",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 22:46:47","2025-01-22 22:46:47",,
"Topi Rambut Palsu - Topi Wig - Topi Bulu - Topi Sule - Topi Rambut",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 22:46:47","2025-01-22 22:46:47",,
"Topi Rambut Palsu - Topi Rambut Palsu Anak - Rambut Palsu Topi Anak",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 22:46:47","2025-01-22 22:46:47",,
"Topi Wig Anak - Topi Rambut Palsu Anak- Topi Cosplay Anime Anak Viral - Topi Sule Anak - Topi Bulu Korea Anak",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 22:46:47","2025-01-22 22:46:47",,
"Udeng Merah Putih - Topi Udeng Bulu Viral - Ikat Kepala Udeng Rambut Palsu - Iket Kepala Merah Putih",0,0,0,0,0,0,0,0,0,0,0,1725382800,"2025-01-22 22:46:47","2025-01-22 22:46:47",,
"Udeng Rambut Palsu Pria - Udeng Jawa - Udeng Batik - Topi Rambut Palsu [3]",0,0,0,0,0,0,0,0,0,0,0,1727197200,"2025-01-22 22:46:47","2025-01-22 22:46:47",,
"Topi Udeng Rambut Palsu - Totopong Rambut Palsu - Ikat Kepala Batik Tradisional - Udeng Batik [3]",0,0,0,0,0,0,0,0,0,0,0,1726851600,"2025-01-22 22:46:47","2025-01-22 22:46:47",,
"Topi Rambut Palsu - Topi Rambut Palsu Anak - Rambut Palsu Topi Anak [2]",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 22:46:47","2025-01-22 22:46:47",,
"Udeng Rambut Palsu Pria - Udeng Jawa - Udeng Batik - Topi Rambut Palsu [2]",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 22:46:47","2025-01-22 22:46:47",,
"Topi Rambut Palsu - Udeng Rambut Palsu - Udeng Topi Rambut Palsu - Udeng Rambut Palsu Pria [2]",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 22:46:47","2025-01-22 22:46:47",,
"Topi Udeng Rambut Palsu - Totopong Rambut Palsu - Ikat Kepala Batik Tradisional - Udeng Batik [2]",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 22:46:47","2025-01-22 22:46:47",,
"Topi Golf Rambut Palsu - Topi Wig Golf - Topi Golf Bulu Korea - Topi Bulu Sule [2]",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 22:46:47","2025-01-22 22:46:47",,
"Topi Rambut Palestina - Topi Rambut Palsu - Topi Wig Palestina - Topi Bulu [2]",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 22:46:47","2025-01-22 22:46:47",,
"Udeng Rambut Palsu - Topi Rambut Palsu - Udeng Merah Putih - Udeng Rambut Palsu Pria [2]",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 22:46:47","2025-01-22 22:46:47",,
"Topi Rambut Palsu - Topi Rambut Brigez - Topi Rambut XTC - Topi Bulu - Topi Wig [2]",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 22:46:47","2025-01-22 22:46:47",,
"Topi Rambut Palsu - Topi Golf Rambut Palsu - Topi Golf [2]",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 22:46:47","2025-01-22 22:46:47",,
"Topi Rambut Suporter Timnas - Topi Rambut Persib - Topi Rambut Persija - Topi Rambut Arema - Topi Rambut Madura United - Topi Rambut Suporter Bola [2]",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 22:46:47","2025-01-22 22:46:47",,
"Topi Rambut Supporter Bola - Supporter Esport - Topi Rambut Palsu Palestina [2]",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 22:46:47","2025-01-22 22:46:47",,
"Topi Wig Anak - Topi Rambut Palsu Anak- Topi Cosplay Anime Anak Viral - Topi Sule Anak - Topi Bulu Korea Anak [2]",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 22:46:47","2025-01-22 22:46:47",,
"Topi Rambut E-sport - Topi Rambut Palsu - Topi Wig - Topi Bulu E-sport [2]",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 22:46:47","2025-01-22 22:46:47",,
"Topi Rambut Palsu - Topi Wig - Topi Bulu - Topi Sule - Topi Rambut [2]",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 22:46:47","2025-01-22 22:46:47",,
"Udeng Rambut Palsu Pria - Udeng Jawa - Udeng Batik - Topi Rambut Palsu",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 22:46:47","2025-01-22 22:46:47",,
"Topi Udeng Rambut Palsu - Totopong Rambut Palsu - Ikat Kepala Batik Tradisional - Udeng Batik",0,0,0,0,0,0,0,0,0,0,0,1726678800,"2025-01-22 22:46:47","2025-01-22 22:46:47",,